STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,eng_pow,Engine power,gear,Fishing gears,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2001,,328,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2002,,328,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2007,,328,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2008,,328,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2009,,328,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2010,,328,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2012,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2013,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2014,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2015,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2016,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2017,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2018,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,DRE,Dredges,UK,United Kingdom,2019,,396,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1990,,315,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1991,,315,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1992,,315,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1993,,1059,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1994,,1059,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1995,,1046,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1996,,1046,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1997,,2334,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1998,,2334,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,1999,,2356,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2000,,2356,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2001,,2356,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2002,,2356,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2003,,2356,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2004,,1907,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2005,,789,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2006,,789,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2007,,789,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2008,,1083,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2009,,302,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2011,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2012,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2013,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2014,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2015,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2016,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2017,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2018,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2019,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2020,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2021,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,DK,Denmark,2022,,570,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2012,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2013,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2014,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2015,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2016,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2017,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2018,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2019,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2020,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2021,,2,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EL,Greece,2022,,1,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1990,,3237,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1991,,3237,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1992,,3237,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1993,,3237,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1994,,2060,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1995,,682,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1996,,682,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1997,,682,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1998,,682,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,1999,,782,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,2000,,782,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,2001,,782,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,ES,Spain,2002,,782,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1990,,10980,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1991,,9883,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1992,,8765,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1993,,9024,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1994,,7847,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1995,,6456,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1996,,6456,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1997,,7575,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1998,,7771,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1999,,7899,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2000,,6832,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2001,,6832,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2002,,6832,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2003,,6310,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2004,,7868,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,,4728,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2006,,4728,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,,3939,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,,3786,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,,2628,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,1879,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,,1685,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,,1687,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,2541,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,,2541,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,GT,Gross tonnage (GT),KW1000-1999,From 1 000 to 1 999 kW,GEN,Gill nets and entangling nets,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,,2156,,,,,
